标题,价格,面积,区域,链接
整租·西阅星辰B区 3室2厅 东南,1000 元/月,99.90㎡,沙坪坝-西永-西阅星辰B区,https://cq.lianjia.com/zufang/CQ1823643962250887168.html
整租·学樘府一期 3室2厅 南,850 元/月,99.00㎡,沙坪坝-大学城-学樘府一期,https://cq.lianjia.com/zufang/CQ1823643262657757184.html
合租·碧云花园 5居室 南卧,700 元/月,20.00㎡,渝北-新牌坊-碧云花园,https://cq.lianjia.com/zufang/CQ1869597913110282240.html
整租·朵力品道 3室2厅 南,1900 元/月,111.79㎡,大渡口-双山-朵力品道,https://cq.lianjia.com/zufang/CQ1823636971084316672.html
整租·龙湖水晶郦城静苑 4室2厅 南,4600 元/月,145.00㎡,渝北-北环-龙湖水晶郦城静苑,https://cq.lianjia.com/zufang/CQ1823631656003567616.html
合租·创新绿色家园 4居室 东南卧,850 元/月,25.00㎡,渝北-龙头寺-创新绿色家园,https://cq.lianjia.com/zufang/CQ1869677651069763584.html
合租·民航小区 5居室,870 元/月,16.00㎡,渝北-嘉州-民航小区,https://cq.lianjia.com/zufang/CQ1869704651620745216.html
整租·城市传说 4室2厅 东南,9000 元/月,227.00㎡,渝中-解放碑-城市传说,https://cq.lianjia.com/zufang/CQ1823632878303444992.html
整租·瑞璟阅湾 2室1厅 南/北,1200 元/月,85.00㎡,沙坪坝-沙滨路-瑞璟阅湾,https://cq.lianjia.com/zufang/CQ1823597660234317824.html
整租·重庆棕榈泉国际中心 5室0厅 东南,42000 元/月,514.59㎡,渝北-人和-重庆棕榈泉国际中心,https://cq.lianjia.com/zufang/CQ1823573647915220992.html
整租·山千院东苑 3室2厅 南,2000 元/月,107.00㎡,南岸-六公里-山千院东苑,https://cq.lianjia.com/zufang/CQ1823581906667569152.html
整租·龙湖时代天街 2室1厅 南,2800 元/月,78.29㎡,渝中-大坪-龙湖时代天街,https://cq.lianjia.com/zufang/CQ1823624732616949760.html
合租·长嘉汇一期 5居室 南卧,700 元/月,15.00㎡,南岸-南滨路-长嘉汇一期,https://cq.lianjia.com/zufang/CQ1869729039594291200.html
合租·高九领地 3居室 南卧,750 元/月,20.00㎡,渝中-大坪-高九领地,https://cq.lianjia.com/zufang/CQ1869846870084288512.html
合租·恒大名都 3居室 南卧,800 元/月,25.00㎡,渝中-大坪-恒大名都,https://cq.lianjia.com/zufang/CQ1869854121683582976.html
合租·恒大御龙天峰 3居室 南卧,1115 元/月,18.00㎡,江北-北滨路-恒大御龙天峰,https://cq.lianjia.com/zufang/CQ1869942503222804480.html
整租·龙湖新壹街 1室1厅 南,2380 元/月,33.00㎡,江北-观音桥-龙湖新壹街,https://cq.lianjia.com/zufang/CQ1859179527733772288.html
合租·山顶道国宾城 5居室 南卧,730 元/月,渝北-嘉州-山顶道国宾城,精选,https://cq.lianjia.com/zufang/CQ1673200957665574912.html
合租·中渝爱都会 4居室 东卧,895 元/月,渝北-龙头寺-中渝爱都会,精选,https://cq.lianjia.com/zufang/CQ1666804297058222080.html
整租·北城阳光尚线 1室1厅 西南,1000 元/月,47.00㎡,渝北-新牌坊-北城阳光尚线,https://cq.lianjia.com/zufang/CQ1859175288034820096.html
整租·保利堂悦杏园 4室2厅 复式 东南,1000 元/月,148.00㎡,南岸-茶园新区-保利堂悦杏园,https://cq.lianjia.com/zufang/CQ1859165720118558720.html
整租·龙湖大时代 2室1厅 南,2000 元/月,90.00㎡,渝中-大坪-龙湖大时代,https://cq.lianjia.com/zufang/CQ1859171210722541568.html
整租·新江与城清晖时光 3室1厅 东南,3000 元/月,89.00㎡,渝北-大竹林-新江与城清晖时光,https://cq.lianjia.com/zufang/CQ1859180036800643072.html
整租·重庆湾1号 1室0厅 东南,1200 元/月,37.00㎡,南岸-南滨路-重庆湾1号,https://cq.lianjia.com/zufang/CQ1859196808786345984.html
合租·保利观澜悦城 5居室 南卧,530 元/月,江北-海尔路-保利观澜悦城,精选,https://cq.lianjia.com/zufang/CQ1666806492948332544.html
合租·加州花园 4居室 南卧,545 元/月,渝北-嘉州-加州花园,精选,https://cq.lianjia.com/zufang/CQ1666809891915825152.html
合租·保利香槟花园B区 4居室 东南卧,945 元/月,渝北-龙头寺-保利香槟花园B区,精选,https://cq.lianjia.com/zufang/CQ1666836877711245312.html
整租·双钢路1号 1室1厅 南,1000 元/月,40.00㎡,渝中-大溪沟-双钢路1号,https://cq.lianjia.com/zufang/CQ1859430795576344576.html
整租·融汇温泉城童话里D区 3室0厅 南,12000 元/月,208.00㎡,沙坪坝-梨树湾-融汇温泉城童话里D区,https://cq.lianjia.com/zufang/CQ1859454650038616064.html
合租·金山名都 4居室 南卧,745 元/月,渝北-汽博中心-金山名都,精选,https://cq.lianjia.com/zufang/CQ1666806422345613312.html
整租·荣升部落格 2室2厅 南,2200 元/月,78.00㎡,渝北-新牌坊-荣升部落格,https://cq.lianjia.com/zufang/CQ1859201031800356864.html
整租·鲁能泰山7号五街区 3室2厅 东,1000 元/月,90.00㎡,渝北-中央公园-鲁能泰山7号五街区,https://cq.lianjia.com/zufang/CQ1859156570793836544.html
整租·金茂国际生态新城臻悦 3室1厅 南,2600 元/月,103.92㎡,渝北-中央公园-金茂国际生态新城臻悦,https://cq.lianjia.com/zufang/CQ1859157159879639040.html
合租·金科十年城西区 4居室 东南卧,545 元/月,江北-石马河-金科十年城西区,精选,https://cq.lianjia.com/zufang/CQ1666842683882078208.html
整租·金色港湾 5室2厅 南,2000 元/月,144.00㎡,九龙坡-杨家坪-金色港湾,https://cq.lianjia.com/zufang/CQ1859154774696394752.html
整租·寰宇天下观澜苑A区 5室2厅 东南,13500 元/月,250.00㎡,江北-江北嘴-寰宇天下观澜苑A区,https://cq.lianjia.com/zufang/CQ1859153275413069824.html
合租·约克郡禧悦 5居室 南卧,1150 元/月,渝北-照母山-约克郡禧悦,精选,https://cq.lianjia.com/zufang/CQ1667017722065584128.html
整租·金辉玖珑云璟 3室2厅 东南,600 元/月,88.48㎡,九龙坡-石坪桥-金辉玖珑云璟,https://cq.lianjia.com/zufang/CQ1859875393612283904.html
整租·石韵桂园 3室1厅 南,2800 元/月,117.00㎡,江北-大石坝-石韵桂园,https://cq.lianjia.com/zufang/CQ1860171604273659904.html
整租·寰宇天下天擎 3室2厅 东南,8000 元/月,210.00㎡,江北-江北嘴-寰宇天下天擎,https://cq.lianjia.com/zufang/CQ1859933423620063232.html
整租·医药公司家属院 2室2厅 东/南/西/北,750 元/月,92.00㎡,璧山-璧山-医药公司家属院,https://cq.lianjia.com/zufang/CQ1859919304246427648.html
整租·象屿两江公元 3室2厅 东南,3000 元/月,120.00㎡,渝北-照母山-象屿两江公元,https://cq.lianjia.com/zufang/CQ1859925410620375040.html
整租·江北嘴壹号院西苑 2室1厅 南,3500 元/月,70.78㎡,江北-江北嘴-江北嘴壹号院西苑,https://cq.lianjia.com/zufang/CQ1860190237880221696.html
整租·北湖郡 3室2厅 南,2300 元/月,106.00㎡,渝北-鸳鸯-北湖郡,https://cq.lianjia.com/zufang/CQ1859827110789513216.html
整租·聚福苑 3室2厅 西,2300 元/月,152.00㎡,沙坪坝-天星桥-聚福苑,https://cq.lianjia.com/zufang/CQ1859836997560958976.html
整租·春语江山 3室2厅 东南/南,2400 元/月,95.00㎡,渝中-大坪-春语江山,https://cq.lianjia.com/zufang/CQ1859853726387273728.html
整租·文星大厦 2室1厅 西南,2300 元/月,99.00㎡,沙坪坝-渝碚路-文星大厦,https://cq.lianjia.com/zufang/CQ1912014643711180800.html
合租·重庆法苑小区 5居室 南卧,800 元/月,渝北-黄泥磅-重庆法苑小区,精选,https://cq.lianjia.com/zufang/CQ1731599532908609536.html
合租·嘉陵江天 5居室 南卧,545 元/月,渝北-礼嘉-嘉陵江天,精选,https://cq.lianjia.com/zufang/CQ1900201793439137792.html
整租·向乐村 2室1厅 东南,650 元/月,53.45㎡,沙坪坝-渝碚路-向乐村,https://cq.lianjia.com/zufang/CQ1942423309396213760.html
整租·向乐村 3室1厅 南,1100 元/月,80.00㎡,沙坪坝-渝碚路-向乐村,https://cq.lianjia.com/zufang/CQ1906679606820208640.html
整租·向乐村 2室1厅 南,700 元/月,60.48㎡,沙坪坝-渝碚路-向乐村,https://cq.lianjia.com/zufang/CQ1907326481525112832.html
合租·东原翡翠明珠 4居室 南卧,580 元/月,南岸-南坪-东原翡翠明珠,精选,https://cq.lianjia.com/zufang/CQ1733365441943830528.html
整租·华宇金沙时代南苑 3室1厅 西南,1000 元/月,109.00㎡,沙坪坝-沙滨路-华宇金沙时代南苑,https://cq.lianjia.com/zufang/CQ1944972383957811200.html
整租·华宇金沙时代南苑 2室1厅 南,1800 元/月,85.00㎡,沙坪坝-沙滨路-华宇金沙时代南苑,https://cq.lianjia.com/zufang/CQ1954840098990194688.html
整租·中海紫御江山天誉 3室1厅 南,3600 元/月,江北-江北嘴-中海紫御江山天誉,精选,https://cq.lianjia.com/zufang/CQ1734430410621845504.html
合租·新江与城悠澜 4居室 南卧,750 元/月,16.00㎡,渝北-大竹林-新江与城悠澜,https://cq.lianjia.com/zufang/CQ1731156451000320000.html
整租·下中渡口 3室1厅 东南,800 元/月,65.00㎡,沙坪坝-沙滨路-下中渡口,https://cq.lianjia.com/zufang/CQ1883543055278014464.html
合租·江与城北区二组团 4居室 南卧,700 元/月,15.00㎡,渝北-大竹林-江与城北区二组团,https://cq.lianjia.com/zufang/CQ1908581141657419776.html
整租·羊角堡小区 2室2厅 东南,600 元/月,79.30㎡,沙坪坝-沙滨路-羊角堡小区,https://cq.lianjia.com/zufang/CQ1928295141668290560.html
整租·民主二村（沙滨路） 1室1厅 西北,650 元/月,43.00㎡,沙坪坝-沙滨路-民主二村（沙滨路）,https://cq.lianjia.com/zufang/CQ1889895747764092928.html
整租·华宇金沙港湾 3室2厅 东,1800 元/月,147.49㎡,沙坪坝-沙滨路-华宇金沙港湾,https://cq.lianjia.com/zufang/CQ1939910272353304576.html
整租·胜利村（沙坪坝） 1室1厅 东南,700 元/月,55.00㎡,沙坪坝-沙滨路-胜利村（沙坪坝）,https://cq.lianjia.com/zufang/CQ1951280876176277504.html
整租·美丽山水 4室2厅 北,5000 元/月,181.00㎡,沙坪坝-沙滨路-美丽山水,https://cq.lianjia.com/zufang/CQ1739133797279989760.html
整租·保利康桥 3室2厅 南/北,2500 元/月,122.34㎡,沙坪坝-沙滨路-保利康桥,https://cq.lianjia.com/zufang/CQ1845033742066778112.html
合租·龙德商住楼 3居室 南卧,980 元/月,23.00㎡,渝北-冉家坝-龙德商住楼,https://cq.lianjia.com/zufang/CQ1909168641304166400.html
整租·保利康桥 2室2厅 南,1900 元/月,88.06㎡,沙坪坝-沙滨路-保利康桥,https://cq.lianjia.com/zufang/CQ1945050257469472768.html
整租·汉渝路 2室2厅 东南,1000 元/月,91.00㎡,沙坪坝-工人村-汉渝路,https://cq.lianjia.com/zufang/CQ1852909850342719488.html
整租·沙龙广场 3室1厅 错层 东南,2800 元/月,116.00㎡,沙坪坝-工人村-沙龙广场,https://cq.lianjia.com/zufang/CQ1910281859401515008.html
整租·上土湾路70号 1室1厅 东南,850 元/月,50.00㎡,沙坪坝-工人村-上土湾路70号,https://cq.lianjia.com/zufang/CQ1949018566447595520.html
整租·汉渝路 3室1厅 东南,1200 元/月,87.00㎡,沙坪坝-工人村-汉渝路,https://cq.lianjia.com/zufang/CQ1922155996285763584.html
合租·环卫大厦 3居室 南卧,600 元/月,20.00㎡,渝中-大坪-环卫大厦,https://cq.lianjia.com/zufang/CQ1900968180784824320.html
合租·劲力五星城 4居室 南卧,750 元/月,25.00㎡,渝北-北环-劲力五星城,https://cq.lianjia.com/zufang/CQ1733363065308577792.html
整租·汉渝路 6室1厅 东南,1200 元/月,113.04㎡,沙坪坝-工人村-汉渝路,https://cq.lianjia.com/zufang/CQ1948019179659460608.html
合租·阳光丽景 5居室 南卧,570 元/月,10.00㎡,渝北-嘉州-阳光丽景,https://cq.lianjia.com/zufang/CQ1733732721450024960.html
合租·春城雅云轩 5居室 南卧,750 元/月,25.00㎡,江北-南桥寺-春城雅云轩,https://cq.lianjia.com/zufang/CQ1734090773806186496.html
合租·保利天汇 5居室 南卧,600 元/月,江北-观音桥-保利天汇,精选,https://cq.lianjia.com/zufang/CQ1745299345474846720.html
整租·保利和光尘樾 3室2厅 东南,2100 元/月,94.00㎡,渝北-悦来-保利和光尘樾,https://cq.lianjia.com/zufang/CQ1920779346868436992.html
合租·华新都市花园 5居室 南卧,780 元/月,江北-五里店-华新都市花园,精选,https://cq.lianjia.com/zufang/CQ1745658581669117952.html
整租·保利高尔夫豪园 4室2厅 西,5000 元/月,151.00㎡,渝北-汽博中心-保利高尔夫豪园,https://cq.lianjia.com/zufang/CQ1920776649381511168.html
整租·龙湖唐宁one 1室1厅 南,6000 元/月,89.00㎡,江北-观音桥-龙湖唐宁one,https://cq.lianjia.com/zufang/CQ1920776846442496000.html
整租·东原嘉阅湾十里琳琅 3室2厅 西南,2100 元/月,96.39㎡,北碚-蔡家-东原嘉阅湾十里琳琅,https://cq.lianjia.com/zufang/CQ1920773645483900928.html
整租·天一华府 7室2厅 东,8000 元/月,245.00㎡,渝北-黄泥磅-天一华府,https://cq.lianjia.com/zufang/CQ1920773947415068672.html
整租·龙湖唐宁one 1室1厅 东南,5600 元/月,89.00㎡,江北-观音桥-龙湖唐宁one,https://cq.lianjia.com/zufang/CQ1920772942799568896.html
整租·世茂茂悦府一二期 3室1厅 东南/南,2300 元/月,71.57㎡,渝北-照母山-世茂茂悦府一二期,https://cq.lianjia.com/zufang/CQ1920772252236775424.html
合租·世茂璀璨天城晏旸 4居室 南卧,945 元/月,渝北-汽博中心-世茂璀璨天城晏旸,精选,https://cq.lianjia.com/zufang/CQ1745131701442445312.html
合租·华宇北城中央 4居室 南卧,800 元/月,渝北-龙头寺-华宇北城中央,精选,https://cq.lianjia.com/zufang/CQ1746410309792301056.html
合租·庆业九寨印象 4居室 南卧,945 元/月,渝北-龙头寺-庆业九寨印象,精选,https://cq.lianjia.com/zufang/CQ1902025982185832448.html
整租·红鼎国际名苑 1室1厅 东南,2500 元/月,71.60㎡,江北-观音桥-红鼎国际名苑,https://cq.lianjia.com/zufang/CQ1920773670016385024.html
整租·金科西城大院 2室1厅 北,1500 元/月,78.00㎡,九龙坡-巴国城-金科西城大院,https://cq.lianjia.com/zufang/CQ1920782518357852160.html
整租·复地天玺 4室2厅 东南,3000 元/月,144.32㎡,渝北-鸳鸯-复地天玺,https://cq.lianjia.com/zufang/CQ1921065067860721664.html
合租·龙湖水晶郦城禧苑 5居室 东卧,850 元/月,20.00㎡,渝北-北环-龙湖水晶郦城禧苑,https://cq.lianjia.com/zufang/CQ1921064826868596736.html
整租·龙湖时代天街 1室0厅 东,4000 元/月,80.16㎡,渝中-大坪-龙湖时代天街,https://cq.lianjia.com/zufang/CQ1921059922393432064.html
整租·龙湖悠山小筑 2室2厅 西南,2100 元/月,77.00㎡,渝北-礼嘉-龙湖悠山小筑,https://cq.lianjia.com/zufang/CQ1921060633776750592.html
整租·熙地锦绣城 1室2厅 北,1700 元/月,80.00㎡,沙坪坝-西永-熙地锦绣城,https://cq.lianjia.com/zufang/CQ1921060735064997888.html
合租·万达广场铂邸 3居室 南卧,580 元/月,15.00㎡,南岸-南坪-万达广场铂邸,https://cq.lianjia.com/zufang/CQ1746425775302639616.html
整租·融创云湖十里D区 1室1厅 东北,1000 元/月,46.14㎡,璧山-璧山-融创云湖十里D区,https://cq.lianjia.com/zufang/CQ1838154718417780736.html
整租·金辉融恒江山云著 3室2厅 西南,1200 元/月,98.00㎡,江北-大石坝-金辉融恒江山云著,https://cq.lianjia.com/zufang/CQ1838423446330015744.html
整租·寰宇天下天擎 2室2厅 西北,4500 元/月,93.00㎡,江北-江北嘴-寰宇天下天擎,https://cq.lianjia.com/zufang/CQ1837812198462717952.html
整租·爱琴庄园 3室2厅 跃层 东南,2800 元/月,88.00㎡,渝北-人和-爱琴庄园,https://cq.lianjia.com/zufang/CQ1837837850507214848.html
合租·佳居花园A区 5居室 东南卧,850 元/月,28.00㎡,江北-石子山-佳居花园A区,https://cq.lianjia.com/zufang/CQ1750391634505236480.html
整租·协信城立方一期 3室2厅 南,1800 元/月,82.00㎡,沙坪坝-大学城-协信城立方一期,https://cq.lianjia.com/zufang/CQ1837774342851657728.html
合租·渝安龙都 5居室 东南卧,1000 元/月,28.00㎡,渝北-冉家坝-渝安龙都,https://cq.lianjia.com/zufang/CQ1750380254762893312.html
整租·中粮鸿云 1室0厅 南,1148 元/月,35.96㎡,九龙坡-蟠龙-中粮鸿云,https://cq.lianjia.com/zufang/CQ1909589872016883712.html
整租·和泓四季A区 3室2厅 南,1500 元/月,98.00㎡,九龙坡-华岩-和泓四季A区,https://cq.lianjia.com/zufang/CQ1837788935971930112.html
整租·九龙大厦 3室2厅 东南,2800 元/月,175.00㎡,九龙坡-石坪桥-九龙大厦,https://cq.lianjia.com/zufang/CQ1837756684651462656.html
整租·芷岸小区 3室2厅 南,2200 元/月,90.48㎡,璧山-璧山-芷岸小区,https://cq.lianjia.com/zufang/CQ1944708363526864896.html
整租·星河港都 1室1厅,1500 元/月,九龙坡-杨家坪-星河港都,精选,https://cq.lianjia.com/zufang/CQ1954767319079059456.html
整租·养鱼还建房 3室2厅 西南,625 元/月,105.00㎡,璧山-璧山-养鱼还建房,https://cq.lianjia.com/zufang/CQ1819674051354820608.html
合租·加州城市花园 5居室 南卧,830 元/月,渝北-嘉州-加州城市花园,精选,https://cq.lianjia.com/zufang/CQ1954777742406844416.html
整租·皮鞋城四路 3室2厅 南,600 元/月,111.00㎡,璧山-璧山-皮鞋城四路,https://cq.lianjia.com/zufang/CQ1911365728183779328.html
整租·嘉陵春和景明98号 3室2厅 南,2200 元/月,100.00㎡,璧山-璧山-嘉陵春和景明98号,https://cq.lianjia.com/zufang/CQ1944711634563891200.html
整租·北新御龙湾 3室2厅 东南,1400 元/月,89.00㎡,合川-合川-北新御龙湾,https://cq.lianjia.com/zufang/CQ1937836427916083200.html
合租·加州城市花园 5居室 南卧,780 元/月,渝北-嘉州-加州城市花园,精选,https://cq.lianjia.com/zufang/CQ1954779842914287616.html
整租·北新御龙湾 3室1厅 南,1200 元/月,90.00㎡,合川-合川-北新御龙湾,https://cq.lianjia.com/zufang/CQ1937116546841182208.html
整租·北新御龙湾 3室2厅 南,1400 元/月,89.00㎡,合川-合川-北新御龙湾,https://cq.lianjia.com/zufang/CQ1885296818296717312.html
整租·北新御龙湾 2室2厅 南,1400 元/月,58.80㎡,合川-合川-北新御龙湾,https://cq.lianjia.com/zufang/CQ1952618273187037184.html
整租·中交丽景 3室2厅 南,1300 元/月,114.00㎡,大渡口-巴国城-中交丽景,https://cq.lianjia.com/zufang/CQ1840688964151803904.html
整租·巴国锦苑 2室1厅 东南,1300 元/月,67.00㎡,九龙坡-巴国城-巴国锦苑,https://cq.lianjia.com/zufang/CQ1937005422934228992.html
整租·广田巴国绿云 2室2厅 南,1350 元/月,56.00㎡,九龙坡-巴国城-广田巴国绿云,https://cq.lianjia.com/zufang/CQ1954028419024945152.html
整租·中交丽景 3室2厅 南,1400 元/月,124.00㎡,大渡口-巴国城-中交丽景,https://cq.lianjia.com/zufang/CQ1772870903613358080.html
整租·金科绿韵康城 2室1厅 东南,1300 元/月,55.00㎡,九龙坡-巴国城-金科绿韵康城,https://cq.lianjia.com/zufang/CQ1954116775641612288.html
整租·晋愉盛世融城 3室2厅 东,800 元/月,101.00㎡,大渡口-巴国城-晋愉盛世融城,https://cq.lianjia.com/zufang/CQ1934590816894844928.html
整租·巴国锦苑 2室2厅 南,1400 元/月,67.00㎡,九龙坡-巴国城-巴国锦苑,https://cq.lianjia.com/zufang/CQ1607326142941888512.html
整租·华宇西城丽景 2室1厅 东南,800 元/月,86.75㎡,沙坪坝-杨公桥-华宇西城丽景,https://cq.lianjia.com/zufang/CQ1899332572589064192.html
整租·华宇星云汇星领地 2室2厅 东南,1800 元/月,89.13㎡,沙坪坝-杨公桥-华宇星云汇星领地,https://cq.lianjia.com/zufang/CQ1953753308518678528.html
整租·俊峰龙凤云洲 2室1厅 南,1450 元/月,50.00㎡,沙坪坝-杨公桥-俊峰龙凤云洲,https://cq.lianjia.com/zufang/CQ1949400255158026240.html
整租·金鹏小区 2室2厅 东,700 元/月,64.00㎡,沙坪坝-杨公桥-金鹏小区,https://cq.lianjia.com/zufang/CQ1823322212006887424.html
整租·光华阳光水城二期 1室0厅 西南,1100 元/月,36.00㎡,沙坪坝-杨公桥-光华阳光水城二期,https://cq.lianjia.com/zufang/CQ1954388304338092032.html
整租·华宇西城丽景 2室2厅 东南,1800 元/月,91.34㎡,沙坪坝-杨公桥-华宇西城丽景,https://cq.lianjia.com/zufang/CQ1951667874481307648.html
整租·卫星半岛 2室2厅 东,1400 元/月,86.40㎡,沙坪坝-杨公桥-卫星半岛,https://cq.lianjia.com/zufang/CQ1953752592370630656.html
合租·龙湖水晶郦城禧苑 5居室 南卧,750 元/月,20.00㎡,渝北-北环-龙湖水晶郦城禧苑,https://cq.lianjia.com/zufang/CQ1953027655737540608.html
整租·华宇星云汇星领地 1室1厅 东南,1200 元/月,39.00㎡,沙坪坝-杨公桥-华宇星云汇星领地,https://cq.lianjia.com/zufang/CQ1953785524967702528.html
合租·龙湖水晶郦城静苑 5居室 南卧,700 元/月,20.00㎡,渝北-北环-龙湖水晶郦城静苑,https://cq.lianjia.com/zufang/CQ1953031727018409984.html
整租·华宇星云汇星领地 2室1厅 东,1700 元/月,85.00㎡,沙坪坝-杨公桥-华宇星云汇星领地,https://cq.lianjia.com/zufang/CQ1954232323771727872.html
合租·鹏润蓝海C区 4居室 东南卧,800 元/月,90.00㎡,江北-观音桥-鹏润蓝海C区,https://cq.lianjia.com/zufang/CQ1698905444258414592.html
整租·融创白象街 1室1厅 南,5000 元/月,58.00㎡,渝中-解放碑-融创白象街,https://cq.lianjia.com/zufang/CQ1791747924892319744.html
合租·恒大翡翠华庭二期 5居室 南卧,730 元/月,渝北-照母山-恒大翡翠华庭二期,精选,https://cq.lianjia.com/zufang/CQ1915249490034425856.html
合租·星城汇 4居室 南卧,795 元/月,渝北-龙头寺-星城汇,精选,https://cq.lianjia.com/zufang/CQ1915254722588049408.html
整租·约克郡禧悦 3室2厅 南,1800 元/月,93.00㎡,渝北-照母山-约克郡禧悦,https://cq.lianjia.com/zufang/CQ1791753932230361088.html
整租·兰湖天 4室2厅 跃层 东南,2700 元/月,150.00㎡,南岸-四公里-兰湖天,https://cq.lianjia.com/zufang/CQ1791753150709891072.html
整租·春城斓山 4室2厅 东南,2800 元/月,109.00㎡,渝北-人和-春城斓山,https://cq.lianjia.com/zufang/CQ1791772787992428544.html
整租·交机村 2室1厅 西南,800 元/月,56.00㎡,沙坪坝-小龙坎-交机村,https://cq.lianjia.com/zufang/CQ1791765557163327488.html
整租·洺悦芳华 3室2厅 南,600 元/月,99.00㎡,沙坪坝-大学城-洺悦芳华,https://cq.lianjia.com/zufang/CQ1791772331555684352.html
整租·铂悦澜庭 4室2厅 西北,3900 元/月,154.49㎡,南岸-弹子石-铂悦澜庭,https://cq.lianjia.com/zufang/CQ1791795366664863744.html
合租·民乐村 4居室 南卧,650 元/月,渝中-大坪-民乐村,精选,https://cq.lianjia.com/zufang/CQ1807283243779620864.html
整租·洺悦芳华 3室1厅 东南,1000 元/月,100.00㎡,沙坪坝-大学城-洺悦芳华,https://cq.lianjia.com/zufang/CQ1791806650361839616.html
合租·鲁能星城四街区 5居室 南卧,780 元/月,渝北-龙头寺-鲁能星城四街区,精选,https://cq.lianjia.com/zufang/CQ1806204679323910144.html
整租·东原碧云天 5室3厅 南,28000 元/月,196.00㎡,北碚-城南新区-东原碧云天,https://cq.lianjia.com/zufang/CQ1792526376633368576.html
合租·东原黄山大道东 5居室 南卧,502 元/月,13.00㎡,渝北-人和-东原黄山大道东,https://cq.lianjia.com/zufang/CQ1809107323835121664.html
合租·和泓南山道二期 3居室 南卧,650 元/月,18.00㎡,南岸-南滨路-和泓南山道二期,https://cq.lianjia.com/zufang/CQ1810174542648180736.html
合租·奥林匹克花园新亚洲 4居室 南卧,750 元/月,20.00㎡,渝北-汽博中心-奥林匹克花园新亚洲,https://cq.lianjia.com/zufang/CQ1810204609986166784.html
整租·瀚学融府 3室2厅 西南,2400 元/月,95.00㎡,渝北-龙兴-瀚学融府,https://cq.lianjia.com/zufang/CQ1792424330697637888.html
整租·雍江苑 2室2厅 西北,2700 元/月,97.00㎡,渝中-化龙桥-雍江苑,https://cq.lianjia.com/zufang/CQ1792410453943517184.html
整租·居易天城 2室1厅 南,1800 元/月,78.09㎡,渝北-中央公园东区-居易天城,https://cq.lianjia.com/zufang/CQ1792486111033950208.html
整租·新城春山拾鸣 3室2厅 南,2400 元/月,97.32㎡,渝北-中央公园-新城春山拾鸣,https://cq.lianjia.com/zufang/CQ1792786862977318912.html
整租·财信铂雲府 2室1厅 东南,1000 元/月,85.35㎡,九龙坡-蟠龙-财信铂雲府,https://cq.lianjia.com/zufang/CQ1792766676542947328.html
整租·国博领馆一期 3室2厅 东南,1500 元/月,99.00㎡,渝北-悦来-国博领馆一期,https://cq.lianjia.com/zufang/CQ1792836292187258880.html
合租·中庚香江美地 3居室 东卧,550 元/月,16.00㎡,渝中-大坪-中庚香江美地,https://cq.lianjia.com/zufang/CQ1810178421901230080.html
整租·富力城时光里 2室1厅 南,1600 元/月,63.38㎡,沙坪坝-大学城-富力城时光里,https://cq.lianjia.com/zufang/CQ1792894768808722432.html
整租·龙湖U城八组团 3室1厅 西,1900 元/月,71.00㎡,沙坪坝-大学城-龙湖U城八组团,https://cq.lianjia.com/zufang/CQ1792872796963995648.html
整租·恒大嘉州城 0室0厅 南,4500 元/月,84.00㎡,渝北-嘉州-恒大嘉州城,https://cq.lianjia.com/zufang/CQ1792885711960014848.html
整租·万科四季花城2期风澜 3室2厅 南,1800 元/月,85.00㎡,北碚-水土-万科四季花城2期风澜,https://cq.lianjia.com/zufang/CQ1792881962994630656.html
整租·龙湖拉特芳斯 3室1厅 南,3880 元/月,113.00㎡,沙坪坝-西永-龙湖拉特芳斯,https://cq.lianjia.com/zufang/CQ1793217262887370752.html
整租·观音桥Cosmo 4室2厅 跃层 南,9600 元/月,210.00㎡,江北-观音桥-观音桥Cosmo,https://cq.lianjia.com/zufang/CQ1793201962657775616.html
合租·聚景园 4居室 南卧,1050 元/月,28.00㎡,渝北-黄泥磅-聚景园,https://cq.lianjia.com/zufang/CQ1809827570884018176.html
合租·恒大翡翠华庭二期 4居室 东南卧,680 元/月,渝北-照母山-恒大翡翠华庭二期,精选,https://cq.lianjia.com/zufang/CQ1942946322868862976.html
整租·蓝光COCO时代一期 1室1厅 东,10000 元/月,400.00㎡,南岸-弹子石-蓝光COCO时代一期,https://cq.lianjia.com/zufang/CQ1788160283043168256.html
整租·富力城蝶花岸 2室1厅 南/北,1300 元/月,81.00㎡,沙坪坝-大学城-富力城蝶花岸,https://cq.lianjia.com/zufang/CQ1789262693832589312.html
整租·青年汇 3室1厅 东南,2700 元/月,141.00㎡,九龙坡-大坪-青年汇,https://cq.lianjia.com/zufang/CQ1789240511739985920.html
合租·重庆市市政设计研究院 5居室 南卧,1150 元/月,江北-观音桥-重庆市市政设计研究院,精选,https://cq.lianjia.com/zufang/CQ1943004384363282432.html
整租·鹏润悦秀城 1室1厅,1099 元/月,九龙坡-石桥铺-鹏润悦秀城,精选,https://cq.lianjia.com/zufang/CQ1943198961187684352.html
整租·我平方小区 3室2厅 东南,1900 元/月,97.90㎡,九龙坡-石桥铺-我平方小区,https://cq.lianjia.com/zufang/CQ1789281016351817728.html
