标题,价格,面积,区域,链接
合租·金地艺墅家芸泽苑 4居室 南卧,1490 元/月,12.00㎡,西青-精武镇-金地艺墅家芸泽苑,https://tj.lianjia.com/zufang/TJ1620932077442564096.html
整租·栖仙温泉公寓中区 3室2厅 南,2000 元/月,125.00㎡,武清-杨村-栖仙温泉公寓中区,https://tj.lianjia.com/zufang/TJ1852915366091554816.html
整租·景汇名园 3室2厅 南,500 元/月,94.00㎡,武清-静湖-景汇名园,https://tj.lianjia.com/zufang/TJ1852945140843282432.html
合租·龙海公寓 3居室 南卧,1230 元/月,9.00㎡,河西-下瓦房-龙海公寓,https://tj.lianjia.com/zufang/TJ1642292168821309440.html
整租·北安里 1室1厅 南,1100 元/月,42.86㎡,滨海新区-杭州道-北安里,https://tj.lianjia.com/zufang/TJ1853755886095302656.html
整租·金地艺城华府北泽雅居 2室2厅 南/北,2100 元/月,98.00㎡,北辰-宜兴埠-金地艺城华府北泽雅居,https://tj.lianjia.com/zufang/TJ1853377602945810432.html
整租·世纪花园(南开区) 3室2厅 东,20000 元/月,199.00㎡,南开-兴南街-世纪花园(南开区),https://tj.lianjia.com/zufang/TJ1853364436551598080.html
合租·汇和家园 3居室 北卧,1430 元/月,10.80㎡,河东-春华街-汇和家园,https://tj.lianjia.com/zufang/TJ1879529330028052480.html
整租·城关镇体育场商贸楼 4室2厅 南/北,1100 元/月,313.04㎡,宝坻-建设路-城关镇体育场商贸楼,https://tj.lianjia.com/zufang/TJ1853629718251700224.html
合租·金地艺墅家芸泽苑 4居室 南卧,1130 元/月,12.44㎡,西青-精武镇-金地艺墅家芸泽苑,https://tj.lianjia.com/zufang/TJ2876517510440550400.html
整租·隆盛花园 3室1厅 南,3000 元/月,94.00㎡,滨海新区-杭州道-隆盛花园,https://tj.lianjia.com/zufang/TJ1931922403084992512.html
整租·翡翠湾花园 3室1厅 南/北,900 元/月,114.16㎡,宝坻-翡翠湾-翡翠湾花园,https://tj.lianjia.com/zufang/TJ1931922532286332928.html
整租·新华联世家 3室1厅 南,1800 元/月,91.58㎡,武清-高村-新华联世家,https://tj.lianjia.com/zufang/TJ1931925559441358848.html
整租·宝鑫景苑 3室1厅 南/北,850 元/月,104.00㎡,宝坻-北城路-宝鑫景苑,https://tj.lianjia.com/zufang/TJ1931923000089640960.html
整租·千间小区 1室1厅 南/北,1000 元/月,42.25㎡,滨海新区-新港街-千间小区,https://tj.lianjia.com/zufang/TJ1931928477041164288.html
整租·盛世景园 2室2厅 南,1800 元/月,88.80㎡,武清-体育中心-盛世景园,https://tj.lianjia.com/zufang/TJ1931928363849482240.html
整租·汇尚园 3室2厅 南/北,600 元/月,127.00㎡,武清-下朱庄-汇尚园,https://tj.lianjia.com/zufang/TJ1931929776956637184.html
合租·咸阳北里 2居室 南卧,1330 元/月,南开-嘉陵道街-咸阳北里,精选,https://tj.lianjia.com/zufang/TJ1636878945406156800.html
整租·龙居花园9区 2室2厅 南/北,2100 元/月,106.00㎡,西青-大寺-龙居花园9区,https://tj.lianjia.com/zufang/TJ1931927880028127232.html
整租·世茂国风雅颂 2室1厅 南,1200 元/月,89.00㎡,武清-黄庄-世茂国风雅颂,https://tj.lianjia.com/zufang/TJ1931930419251380224.html
合租·悦盛园 3居室 南卧,1190 元/月,17.50㎡,东丽-新立街-悦盛园,https://tj.lianjia.com/zufang/TJ1882276118250127360.html
合租·旭辉燕南园 3居室 北卧,930 元/月,13.50㎡,西青-精武镇-旭辉燕南园,https://tj.lianjia.com/zufang/TJ1896905583005532160.html
整租·容彩里 2室1厅 南/北,1600 元/月,58.00㎡,河北-王串场-容彩里,https://tj.lianjia.com/zufang/TJ1931931635192692736.html
合租·复地悦诚花园 3居室 南卧,1130 元/月,8.00㎡,东丽-空港经济区-复地悦诚花园,https://tj.lianjia.com/zufang/TJ1949728883267862528.html
合租·新安花园 3居室 南卧,1690 元/月,20.30㎡,南开-鼓楼街-新安花园,https://tj.lianjia.com/zufang/TJ2414365019039858688.html
整租·宾水里 1室1厅 南,1300 元/月,32.00㎡,河西-天塔街-宾水里,https://tj.lianjia.com/zufang/TJ1931930938934034432.html
整租·碧水家园E区 1室0厅 北,1500 元/月,45.00㎡,西青-中北镇-碧水家园E区,https://tj.lianjia.com/zufang/TJ1931934159354200064.html
合租·远洋新干线 3居室 北卧,1130 元/月,9.80㎡,东丽-空港经济区-远洋新干线,https://tj.lianjia.com/zufang/TJ1717619233426243584.html
整租·旷世国际 1室1厅 南,7500 元/月,240.00㎡,滨海新区-响螺湾-旷世国际,https://tj.lianjia.com/zufang/TJ1931933579588141056.html
整租·利合里 1室1厅 东南,2100 元/月,43.50㎡,河西-下瓦房-利合里,https://tj.lianjia.com/zufang/TJ1931932511705759744.html
合租·卧龙南里 3居室 南卧,1390 元/月,10.90㎡,南开-万兴街-卧龙南里,https://tj.lianjia.com/zufang/TJ2048649273712574464.html
整租·德悦里 3室1厅 南,1250 元/月,124.99㎡,东丽-金钟街-德悦里,https://tj.lianjia.com/zufang/TJ1931933129900032000.html
合租·远洋新干线 3居室 南卧,1360 元/月,19.73㎡,东丽-空港经济区-远洋新干线,https://tj.lianjia.com/zufang/TJ1675670916232642560.html
合租·远洋新干线 3居室 南卧,1490 元/月,24.50㎡,东丽-空港经济区-远洋新干线,https://tj.lianjia.com/zufang/TJ1726223704624463872.html
合租·旭辉御府 3居室 南卧,1160 元/月,13.19㎡,西青-中北镇-旭辉御府,https://tj.lianjia.com/zufang/TJ1808431075282649088.html
合租·溪秀苑翠溪园 3居室 南卧,1030 元/月,13.00㎡,西青-中北镇-溪秀苑翠溪园,https://tj.lianjia.com/zufang/TJ1788157899386650624.html
整租·天津华侨城聆水苑 2室1厅 南,1350 元/月,106.00㎡,东丽-东丽湖-天津华侨城聆水苑,https://tj.lianjia.com/zufang/TJ1909089459610058752.html
整租·中孚路 1室0厅 西,5000 元/月,195.00㎡,南开-华苑-中孚路,https://tj.lianjia.com/zufang/TJ1909086173758750720.html
合租·溪秀苑翠溪园 3居室 南卧,960 元/月,13.00㎡,西青-中北镇-溪秀苑翠溪园,https://tj.lianjia.com/zufang/TJ1805789220619419648.html
合租·阳光晶典 3居室 南卧,1890 元/月,12.90㎡,南开-鼓楼街-阳光晶典,https://tj.lianjia.com/zufang/TJ1943099395905945600.html
整租·碧溪雅园 3室2厅 南/北,1100 元/月,93.75㎡,武清-静湖-碧溪雅园,https://tj.lianjia.com/zufang/TJ1861750843733180416.html
合租·海上国际城 4居室 北卧,660 元/月,6.40㎡,东丽-华明镇-海上国际城,https://tj.lianjia.com/zufang/TJ1671306244792516608.html
整租·嘉誉新城 1室1厅 南,2350 元/月,78.09㎡,滨海新区-杭州道-嘉誉新城,https://tj.lianjia.com/zufang/TJ1817485593215500288.html
整租·联发红郡 3室2厅 跃层 南/北,2300 元/月,145.00㎡,西青-张家窝-联发红郡,https://tj.lianjia.com/zufang/TJ1862051783161937920.html
合租·远洋万和城 3居室 南卧,1260 元/月,12.50㎡,西青-大寺-远洋万和城,https://tj.lianjia.com/zufang/TJ1777582151936507904.html
合租·爱情缤纷里 4居室 南卧,1660 元/月,11.59㎡,西青-精武镇-爱情缤纷里,https://tj.lianjia.com/zufang/TJ1859657188625088512.html
整租·四平东道 2室0厅 南,2100 元/月,36.56㎡,和平-劝业场-四平东道,https://tj.lianjia.com/zufang/TJ1817547546474577920.html
整租·科园公寓 2室1厅 东/西南,1800 元/月,64.31㎡,红桥-邵公庄-科园公寓,https://tj.lianjia.com/zufang/TJ1861983337023799296.html
合租·爱情缤纷里 4居室 南卧,1330 元/月,17.28㎡,西青-精武镇-爱情缤纷里,https://tj.lianjia.com/zufang/TJ1894045698379218944.html
整租·恒大名都馨园 2室1厅 南/北,10000 元/月,132.28㎡,东丽-华明镇-恒大名都馨园,https://tj.lianjia.com/zufang/TJ1817063214924431360.html
合租·瑞江花园兰苑 4居室 南卧,1672 元/月,14.20㎡,河西-尖山-瑞江花园兰苑,https://tj.lianjia.com/zufang/TJ1951244336964304896.html
整租·平阳里 2室1厅 南/北,800 元/月,76.40㎡,滨海新区-寨上街-平阳里,https://tj.lianjia.com/zufang/TJ1862354133772664832.html
整租·順驰城市艺墅 3室2厅 南/北,2200 元/月,150.00㎡,武清-佛罗伦萨-順驰城市艺墅,https://tj.lianjia.com/zufang/TJ1862353851751858176.html
整租·中海国际公园城鸣湖苑 3室2厅 南/北,2900 元/月,170.96㎡,津南-八里台-中海国际公园城鸣湖苑,https://tj.lianjia.com/zufang/TJ1817136862418960384.html
合租·盈翠名苑 3居室 南卧,1230 元/月,16.00㎡,津南-双港-盈翠名苑,https://tj.lianjia.com/zufang/TJ1904005066222731264.html
整租·富力新城 3室2厅 西南/北,1500 元/月,102.00㎡,静海-团泊东-富力新城,https://tj.lianjia.com/zufang/TJ1817119518653153280.html
整租·荣迁东里 2室1厅 东北,1800 元/月,35.06㎡,南开-学府街-荣迁东里,https://tj.lianjia.com/zufang/TJ1862112726898180096.html
整租·碧轩园 3室3厅 复式 南/北,3500 元/月,164.00㎡,西青-侯台-碧轩园,https://tj.lianjia.com/zufang/TJ1817120671583436800.html
合租·盛庭名景 4居室 北卧,890 元/月,7.64㎡,北辰-北仓镇-盛庭名景,https://tj.lianjia.com/zufang/TJ1787062208287473664.html
整租·泓安园 1室1厅 南/北,8333 元/月,148.00㎡,津南-双林-泓安园,https://tj.lianjia.com/zufang/TJ1817129057024737280.html
合租·友爱南里 2居室 南卧,1358 元/月,18.90㎡,河东-中山门街-友爱南里,https://tj.lianjia.com/zufang/TJ2382467786019438592.html
整租·四化里 2室1厅 南/北,1000 元/月,43.00㎡,滨海新区-大港街-四化里,https://tj.lianjia.com/zufang/TJ1862127264309706752.html
整租·蓝湾庄园 3室2厅 跃层 南/北,2850 元/月,90.00㎡,蓟州-盘山风景区-蓝湾庄园,https://tj.lianjia.com/zufang/TJ1862099921105059840.html
整租·南园 2室1厅 南,600 元/月,85.00㎡,津南-八里台-南园,https://tj.lianjia.com/zufang/TJ1817516159197511680.html
合租·正荣润璟湾 4居室 北卧,1030 元/月,8.67㎡,西青-中北镇-正荣润璟湾,https://tj.lianjia.com/zufang/TJ1893204363908743168.html
整租·北科建·水岸华府 3室1厅 南/北,1200 元/月,100.00㎡,北辰-双街-北科建·水岸华府,https://tj.lianjia.com/zufang/TJ1862403351791009792.html
整租·天房天拖盈秀园 4室0厅 南/北,6000 元/月,97.30㎡,南开-嘉陵道街-天房天拖盈秀园,https://tj.lianjia.com/zufang/TJ1817500282746044416.html
整租·红星星湖苑 2室1厅 南,800 元/月,80.00㎡,武清-南湖-红星星湖苑,https://tj.lianjia.com/zufang/TJ1862419609966084096.html
整租·冬云里小区 1室1厅 南,1500 元/月,48.00㎡,南开-向阳路-冬云里小区,https://tj.lianjia.com/zufang/TJ1862761493569732608.html
整租·富力新城 2室2厅 南/北,1200 元/月,88.00㎡,静海-团泊东-富力新城,https://tj.lianjia.com/zufang/TJ1862460716905136128.html
合租·懿德园 3居室 北卧,1390 元/月,河东-上杭路-懿德园,精选,https://tj.lianjia.com/zufang/TJ1843590213884968960.html
整租·光明里(河西区) 2室1厅 北,1800 元/月,25.00㎡,河西-尖山-光明里(河西区),https://tj.lianjia.com/zufang/TJ1887088905757392896.html
整租·万科翡翠嘉和 3室2厅 南/北,5500 元/月,110.00㎡,西青-中北镇-万科翡翠嘉和,https://tj.lianjia.com/zufang/TJ1887102917886869504.html
整租·滨海明发广场 2室1厅 南/北,2450 元/月,85.00㎡,滨海新区-新河街-滨海明发广场,https://tj.lianjia.com/zufang/TJ1887079310800453632.html
整租·宾馆温泉公寓 2室1厅 南/北,4000 元/月,114.00㎡,河西-友谊路-宾馆温泉公寓,https://tj.lianjia.com/zufang/TJ1887076701637181440.html
整租·新城·湖畔风华 2室1厅 南/北,500 元/月,84.00㎡,武清-南湖-新城·湖畔风华,https://tj.lianjia.com/zufang/TJ1887081472737673216.html
整租·万科赏溪苑 2室1厅 南,1300 元/月,81.54㎡,东丽-东丽湖-万科赏溪苑,https://tj.lianjia.com/zufang/TJ1887359436876414976.html
合租·龙湖天璞 3居室 南卧,1090 元/月,津南-海河教育园区-龙湖天璞,精选,https://tj.lianjia.com/zufang/TJ1793924307961774080.html
整租·保利上河雅苑北区 3室2厅 南/北,2500 元/月,115.00㎡,武清-保利金街-保利上河雅苑北区,https://tj.lianjia.com/zufang/TJ1887354558871502848.html
整租·翰林苑 2室1厅 南/北,1530 元/月,79.00㎡,津南-八里台-翰林苑,https://tj.lianjia.com/zufang/TJ1887355390065115136.html
合租·名都新园 4居室 南卧,1690 元/月,16.80㎡,河西-尖山-名都新园,https://tj.lianjia.com/zufang/TJ1891351736728158208.html
合租·融创臻园 4居室 南卧,960 元/月,13.20㎡,北辰-小淀镇-融创臻园,https://tj.lianjia.com/zufang/TJ1938144280853872640.html
整租·大唐盛世 4室2厅 南,800 元/月,113.00㎡,津南-八里台-大唐盛世,https://tj.lianjia.com/zufang/TJ1887372359912914944.html
整租·敬重里 1室1厅 东,1826 元/月,30.00㎡,河西-大营门-敬重里,https://tj.lianjia.com/zufang/TJ1887367080076902400.html
合租·金厦里 3居室 东北卧,1530 元/月,20.60㎡,南开-王顶堤-金厦里,https://tj.lianjia.com/zufang/TJ2270783579384446976.html
整租·悦春里 1室1厅 南,1500 元/月,44.00㎡,红桥-双环邨-悦春里,https://tj.lianjia.com/zufang/TJ1887386614334750720.html
整租·义正里 3室1厅 南/北,2700 元/月,109.00㎡,西青-精武镇-义正里,https://tj.lianjia.com/zufang/TJ1887378299827519488.html
合租·金地艺城悦府 4居室 南卧,860 元/月,10.00㎡,津南-辛庄-金地艺城悦府,https://tj.lianjia.com/zufang/TJ1948725864946466816.html
整租·真理园 2室1厅 南/北,2300 元/月,86.00㎡,河东-常州道-真理园,https://tj.lianjia.com/zufang/TJ1887347094021210112.html
整租·常德道 2室0厅 南,3000 元/月,30.00㎡,和平-体育馆街-常德道,https://tj.lianjia.com/zufang/TJ1887339032392761344.html
整租·米兰阳光花园 3室1厅 南,2000 元/月,110.00㎡,津南-咸水沽-米兰阳光花园,https://tj.lianjia.com/zufang/TJ1887407548089237504.html
整租·姜井家园 1室1厅 南,6000 元/月,90.00㎡,西青-中北镇-姜井家园,https://tj.lianjia.com/zufang/TJ1887415112386478080.html
整租·溪语花园 3室1厅 南/北,500 元/月,92.00㎡,武清-河西务-溪语花园,https://tj.lianjia.com/zufang/TJ1887400655425896448.html
整租·新建里(塘沽区) 2室1厅 南/北,1400 元/月,58.00㎡,滨海新区-新河街-新建里(塘沽区),https://tj.lianjia.com/zufang/TJ1887428143044624384.html
整租·迎宾国际公寓 2室1厅 南,7000 元/月,153.00㎡,河西-马场街-迎宾国际公寓,https://tj.lianjia.com/zufang/TJ1887409593999425536.html
合租·复地悦诚花园 4居室 北卧,1060 元/月,8.63㎡,东丽-空港经济区-复地悦诚花园,https://tj.lianjia.com/zufang/TJ1932728394391224320.html
合租·北开花园 3居室 南卧,1660 元/月,13.40㎡,红桥-三条石-北开花园,https://tj.lianjia.com/zufang/TJ1810673474465693696.html
合租·风貌里小区 3居室 西北卧,1190 元/月,12.52㎡,红桥-丁字沽街-风貌里小区,https://tj.lianjia.com/zufang/TJ1688656094248828928.html
合租·富力又一城合雅园 4居室 南卧,830 元/月,10.00㎡,津南-咸水沽-富力又一城合雅园,https://tj.lianjia.com/zufang/TJ1748251563618467840.html
合租·龙瀚南园 3居室 南卧,1007 元/月,9.40㎡,河西-柳林街-龙瀚南园,https://tj.lianjia.com/zufang/TJ1949935537561272320.html
合租·融创臻园 4居室 南卧,990 元/月,北辰-小淀镇-融创臻园,精选,https://tj.lianjia.com/zufang/TJ1956212449866678272.html
整租·颂禹里 1室1厅 西,1900 元/月,41.93㎡,南开-广开街-颂禹里,https://tj.lianjia.com/zufang/TJ1947237199669886976.html
整租·元兴新里 1室1厅 西,1700 元/月,34.72㎡,河西-桃园街-元兴新里,https://tj.lianjia.com/zufang/TJ1953011809174683648.html
整租·盛皓南苑 1室1厅 北,900 元/月,59.00㎡,河北-新开河-盛皓南苑,https://tj.lianjia.com/zufang/TJ1947237375323144192.html
合租·风荷园 4居室 南卧,1960 元/月,南开-万兴街-风荷园,精选,https://tj.lianjia.com/zufang/TJ1955832634479214592.html
整租·正源公寓 1室1厅 南,1500 元/月,50.00㎡,红桥-西沽街-正源公寓,https://tj.lianjia.com/zufang/TJ1953013800630222848.html
合租·合居园 4居室 北卧,790 元/月,12.00㎡,津南-咸水沽-合居园,https://tj.lianjia.com/zufang/TJ1777532874182885376.html
合租·懿德园 3居室 北卧,1430 元/月,16.00㎡,河东-上杭路-懿德园,https://tj.lianjia.com/zufang/TJ1949720020741259264.html
整租·玉琢里 1室1厅 南,1500 元/月,55.00㎡,北辰-宜兴埠-玉琢里,https://tj.lianjia.com/zufang/TJ1953017065673588736.html
合租·秀波园 3居室 北卧,990 元/月,6.90㎡,河东-二号桥街-秀波园,https://tj.lianjia.com/zufang/TJ1777490351376826368.html
整租·宝平景苑 2室1厅 南/北,700 元/月,87.00㎡,宝坻-南关大街-宝平景苑,https://tj.lianjia.com/zufang/TJ1947262059020288000.html
合租·复兴门家园 4居室 南卧,1830 元/月,15.00㎡,河西-陈塘庄-复兴门家园,https://tj.lianjia.com/zufang/TJ1941129514151051264.html
整租·星江庭苑 2室1厅 南/北,1500 元/月,80.00㎡,北辰-双街-星江庭苑,https://tj.lianjia.com/zufang/TJ1953016921347588096.html
合租·艺术家园 3居室 南卧,1390 元/月,18.30㎡,北辰-瑞景居住区-艺术家园,https://tj.lianjia.com/zufang/TJ1621710891550507008.html
合租·云华里 4居室 南卧,1130 元/月,8.50㎡,南开-华苑-云华里,https://tj.lianjia.com/zufang/TJ1804415281511006208.html
整租·长治里 2室1厅 南/北,2200 元/月,58.00㎡,南开-万兴街-长治里,https://tj.lianjia.com/zufang/TJ1947256464036855808.html
整租·领航新城 3室1厅 南/北,2000 元/月,98.00㎡,滨海新区-中新生态城-领航新城,https://tj.lianjia.com/zufang/TJ1953013891831169024.html
合租·格调松间北里 4居室 南卧,1530 元/月,21.76㎡,西青-精武镇-格调松间北里,https://tj.lianjia.com/zufang/TJ1797891493344575488.html
整租·昆俞家园 1室1厅 南,1700 元/月,62.24㎡,东丽-华明镇-昆俞家园,https://tj.lianjia.com/zufang/TJ1947254218507157504.html
整租·中国石油住宅区 3室1厅 南/北,1800 元/月,74.00㎡,滨海新区-杭州道-中国石油住宅区,https://tj.lianjia.com/zufang/TJ1953017967344091136.html
整租·华亭国际 1室1厅 南,1900 元/月,57.00㎡,西青-中北镇-华亭国际,https://tj.lianjia.com/zufang/TJ1947254388397441024.html
整租·艺术公寓 2室1厅 东北,2700 元/月,72.00㎡,南开-鼓楼街-艺术公寓,https://tj.lianjia.com/zufang/TJ1953004784558538752.html
整租·天津富力中心 3室2厅 南/西,10000 元/月,186.00㎡,河西-大营门-天津富力中心,https://tj.lianjia.com/zufang/TJ1947249936047276032.html
合租·万科金域华府C区 4居室 北卧,890 元/月,7.20㎡,东丽-新立街-万科金域华府C区,https://tj.lianjia.com/zufang/TJ1567005041011720192.html
整租·保利·和光尘樾 3室1厅 南/北,2600 元/月,88.00㎡,西青-精武镇-保利·和光尘樾,https://tj.lianjia.com/zufang/TJ1947243637414821888.html
整租·百兴里 2室1厅 南,1680 元/月,59.00㎡,滨海新区-新河街-百兴里,https://tj.lianjia.com/zufang/TJ1953000828033826816.html
整租·友爱东道 2室1厅 南/北,2250 元/月,60.00㎡,河东-中山门街-友爱东道,https://tj.lianjia.com/zufang/TJ1947242592697581568.html
合租·天悦风华 4居室 南卧,1060 元/月,13.10㎡,津南-海河教育园区-天悦风华,https://tj.lianjia.com/zufang/TJ1817524839334805504.html
合租·龙瀚南园 3居室 南卧,1125 元/月,10.60㎡,河西-柳林街-龙瀚南园,https://tj.lianjia.com/zufang/TJ1882448083103514624.html
整租·春晖北里 2室1厅 南/北,2200 元/月,104.00㎡,滨海新区-大港街-春晖北里,https://tj.lianjia.com/zufang/TJ1953009100312805376.html
整租·兴盛里(大港区) 1室1厅 南/北,1000 元/月,43.98㎡,滨海新区-大港街-兴盛里(大港区),https://tj.lianjia.com/zufang/TJ1846018901041741824.html
整租·新安庆里 1室1厅 西南,2500 元/月,45.33㎡,和平-体育馆街-新安庆里,https://tj.lianjia.com/zufang/TJ1846034451272826880.html
合租·新都花园 4居室 北卧,1560 元/月,南开-万兴街-新都花园,精选,https://tj.lianjia.com/zufang/TJ2166728742880690176.html
合租·泰达城河与海 3居室 南卧,1360 元/月,红桥-三条石-泰达城河与海,精选,https://tj.lianjia.com/zufang/TJ2580981106710937600.html
合租·水溪苑 3居室 南卧,1130 元/月,西青-中北镇-水溪苑,精选,https://tj.lianjia.com/zufang/TJ1654627925510586368.html
合租·盈翠名苑 3居室 南卧,1060 元/月,津南-双港-盈翠名苑,精选,https://tj.lianjia.com/zufang/TJ1758406828611338240.html
整租·中骏云景台 4室2厅 南,500 元/月,107.81㎡,静海-团泊东-中骏云景台,https://tj.lianjia.com/zufang/TJ1846114284908576768.html
合租·格调松间北里 4居室 南卧,1230 元/月,9.90㎡,西青-精武镇-格调松间北里,https://tj.lianjia.com/zufang/TJ1941657947528495104.html
合租·大唐印象比松花园 4居室 东卧,690 元/月,6.70㎡,东丽-华明镇-大唐印象比松花园,https://tj.lianjia.com/zufang/TJ1831599878329860096.html
整租·越秀园东区 3室2厅 南,900 元/月,102.26㎡,武清-下朱庄-越秀园东区,https://tj.lianjia.com/zufang/TJ1846103057801150464.html
整租·天津海航城 4室2厅 西南,900 元/月,149.92㎡,宁河-宁河-天津海航城,https://tj.lianjia.com/zufang/TJ1846097880109023232.html
整租·宝能创业中心 1室1厅 南,17000 元/月,226.86㎡,红桥-西于庄-宝能创业中心,https://tj.lianjia.com/zufang/TJ1847234292439056384.html
整租·侨馨园 1室1厅 西,9000 元/月,100.00㎡,河西-挂甲寺-侨馨园,https://tj.lianjia.com/zufang/TJ1847235611182759936.html
整租·开源楼 1室1厅 南,2230 元/月,32.82㎡,红桥-咸阳北路-开源楼,https://tj.lianjia.com/zufang/TJ1649893002321068032.html
合租·阳光壹佰北园 5居室 西卧,1130 元/月,13.60㎡,南开-体育中心街-阳光壹佰北园,https://tj.lianjia.com/zufang/TJ1794616225108590592.html
整租·西楼北里 1室1厅 南,1600 元/月,40.00㎡,河西-下瓦房-西楼北里,https://tj.lianjia.com/zufang/TJ1847227172314415104.html
整租·汇津广场 1室0厅 南,15000 元/月,322.25㎡,东丽-空港经济区-汇津广场,https://tj.lianjia.com/zufang/TJ1847224494792376320.html
整租·首创国际半岛梅诺卡小镇 2室2厅 南,1600 元/月,86.00㎡,武清-高村-首创国际半岛梅诺卡小镇,https://tj.lianjia.com/zufang/TJ1847219092738539520.html
合租·清枫园 3居室 南卧,960 元/月,8.00㎡,西青-中北镇-清枫园,https://tj.lianjia.com/zufang/TJ1616954490454278144.html
合租·大唐印象比松花园 4居室 南卧,1230 元/月,10.40㎡,东丽-华明镇-大唐印象比松花园,https://tj.lianjia.com/zufang/TJ1805095372972883968.html
合租·北开花园 3居室 南卧,1730 元/月,21.40㎡,红桥-三条石-北开花园,https://tj.lianjia.com/zufang/TJ1944718837895135232.html
合租·宸欣家园 4居室 北卧,760 元/月,6.16㎡,北辰-宜兴埠-宸欣家园,https://tj.lianjia.com/zufang/TJ1795751590984941568.html
整租·融信金地澜悦（二期） 1室1厅 北,1100 元/月,29.00㎡,东丽-新立街-融信金地澜悦（二期）,https://tj.lianjia.com/zufang/TJ1846830595129212928.html
整租·辽宁路 2室1厅 东南,1600 元/月,30.00㎡,和平-劝业场-辽宁路,https://tj.lianjia.com/zufang/TJ1847181323014242304.html
整租·汐岸国际天汐园 4室2厅 跃层 南,7700 元/月,211.00㎡,河西-梅江-汐岸国际天汐园,https://tj.lianjia.com/zufang/TJ1846917175604936704.html
整租·经纬城市绿洲武清 3室2厅 南/北,800 元/月,100.00㎡,武清-东蒲洼街-经纬城市绿洲武清,https://tj.lianjia.com/zufang/TJ1846863553152155648.html
整租·翰林苑 3室2厅 南/北,2000 元/月,110.00㎡,津南-八里台-翰林苑,https://tj.lianjia.com/zufang/TJ1847907166560714752.html
整租·融创运河宸院 3室1厅 南/北,750 元/月,108.00㎡,北辰-双街-融创运河宸院,https://tj.lianjia.com/zufang/TJ1847870354316328960.html
整租·来福里 3室1厅 南/北,3450 元/月,80.94㎡,南开-水上公园街-来福里,https://tj.lianjia.com/zufang/TJ1847901382653247488.html
合租·太阳城皓阳园 4居室 南卧,1790 元/月,17.91㎡,河东-太阳城-太阳城皓阳园,https://tj.lianjia.com/zufang/TJ2886640165751619584.html
整租·保利梧桐语 3室2厅 南/北,700 元/月,106.00㎡,武清-南湖-保利梧桐语,https://tj.lianjia.com/zufang/TJ1698980963591127040.html
合租·懿德园 3居室 北卧,1390 元/月,河东-上杭路-懿德园,精选,https://tj.lianjia.com/zufang/TJ1843590213884968960.html
整租·海航YOHO 2室1厅 南,2100 元/月,105.00㎡,东丽-空港经济区-海航YOHO,https://tj.lianjia.com/zufang/TJ1798195826242093056.html
整租·滨慧花园（远洋城3期） 2室1厅 南/北,1400 元/月,113.13㎡,滨海新区-胡家园-滨慧花园（远洋城3期）,https://tj.lianjia.com/zufang/TJ1699392498595528704.html
整租·泰欣公寓 2室2厅 南/北,2500 元/月,101.82㎡,东丽-张贵庄-泰欣公寓,https://tj.lianjia.com/zufang/TJ1797965699373596672.html
整租·海晶院境 3室2厅 南/北,700 元/月,109.00㎡,滨海新区-大沽街-海晶院境,https://tj.lianjia.com/zufang/TJ1798191966324785152.html
整租·天空之镜 1室0厅 西,5000 元/月,42.24㎡,河西-新梅江-天空之镜,https://tj.lianjia.com/zufang/TJ1797955997289938944.html
合租·新都花园 4居室 北卧,1560 元/月,南开-万兴街-新都花园,精选,https://tj.lianjia.com/zufang/TJ2166728742880690176.html
整租·金地艺城华府北泽雅居 3室1厅 南/北,1500 元/月,96.00㎡,北辰-宜兴埠-金地艺城华府北泽雅居,https://tj.lianjia.com/zufang/TJ1699401279735857152.html
整租·天众园 2室1厅 南/北,1700 元/月,91.00㎡,滨海新区-杭州道-天众园,https://tj.lianjia.com/zufang/TJ1798336779808407552.html
整租·富力新城 3室2厅 南/北,1188 元/月,175.00㎡,静海-团泊东-富力新城,https://tj.lianjia.com/zufang/TJ1798283770537705472.html
整租·金地格林世界梧桐苑B区 2室1厅 南,4000 元/月,107.00㎡,津南-双港-金地格林世界梧桐苑B区,https://tj.lianjia.com/zufang/TJ1798272340694401024.html
合租·龙湖天璞 3居室 南卧,1090 元/月,津南-海河教育园区-龙湖天璞,精选,https://tj.lianjia.com/zufang/TJ1793924307961774080.html
整租·华盈大厦 1室0厅 南,3300 元/月,90.00㎡,东丽-空港经济区-华盈大厦,https://tj.lianjia.com/zufang/TJ1798246090756063232.html
整租·集美雍阳 2室2厅 南,500 元/月,88.00㎡,武清-东蒲洼街-集美雍阳,https://tj.lianjia.com/zufang/TJ1702640103333036032.html
整租·赛德广场 1室1厅 南,6500 元/月,141.46㎡,南开-王顶堤-赛德广场,https://tj.lianjia.com/zufang/TJ1798583877531336704.html
合租·风貌里小区 3居室 西北卧,1190 元/月,12.52㎡,红桥-丁字沽街-风貌里小区,https://tj.lianjia.com/zufang/TJ1688656094248828928.html
整租·新城金樾府 1室1厅 北,5000 元/月,39.05㎡,滨海新区-中新生态城-新城金樾府,https://tj.lianjia.com/zufang/TJ1798323241148743680.html
整租·天津科技金融大厦 1室1厅 西/西北/北,150000 元/月,1163.37㎡,西青-海泰高新区-天津科技金融大厦,https://tj.lianjia.com/zufang/TJ1798262782169186304.html
