Title,Price,Area,Region,Link
整租·光华杏林 3室1厅 南,3000 元/月,120.62㎡,青羊-外光华-光华杏林,https://cd.lianjia.com/zufang/CD1892118204478652416.html
独栋·华润置地·有巢公寓 三圣乡店 国庆短租限时抢！一个月起租独卫带厨套一 华熙528旁 开间,1640 元/月,38.00㎡,仅剩3间,https://cd.lianjia.com/apartment/57058.html
整租·中海海科大厦 3室1厅 南/西南,3200 元/月,109.55㎡,高新西-中海国际-中海海科大厦,https://cd.lianjia.com/zufang/CD1892090825978937344.html
独栋·华润置地·有巢公寓 动物园二店 8商旅实习过渡可短租套一 家具家电齐全拎包入住 1室1厅,1710 元/月,45.00㎡,仅剩1间,https://cd.lianjia.com/apartment/56241.html
整租·汇锦广场 1室1厅 南,8000 元/月,89.09㎡,高新-大源-汇锦广场,https://cd.lianjia.com/zufang/CD1892145791519162368.html
独栋·龙湖冠寓 成都金楠天街店 一个月起国庆特惠！金楠天街旁月付无中介 隔音好水电便宜! 开间,1929 元/月,36.52㎡,仅剩2间,https://cd.lianjia.com/apartment/18715.html
整租·葛洲坝紫郡兰园 3室1厅 南,2900 元/月,92.04㎡,双流-航空港-葛洲坝紫郡兰园,https://cd.lianjia.com/zufang/CD1892151305690939392.html
整租·东景家园 2室1厅 东南,1800 元/月,73.93㎡,锦江-三圣乡-东景家园,https://cd.lianjia.com/zufang/CD1892149186300739584.html
整租·富力桃园A区 4室2厅 东南,2100 元/月,128.28㎡,新都-毗河-富力桃园A区,https://cd.lianjia.com/zufang/CD1892154061382221824.html
整租·广汇雪莲天府 1室1厅 南,2000 元/月,50.00㎡,天府新区-麓湖生态城-广汇雪莲天府,https://cd.lianjia.com/zufang/CD1892235380430733312.html
整租·莱茵春天 3室2厅 东,4200 元/月,132.24㎡,锦江-红星路-莱茵春天,https://cd.lianjia.com/zufang/CD1892192661348024320.html
整租·军安卫士花园 3室2厅 西,2700 元/月,104.45㎡,高新-中和-军安卫士花园,https://cd.lianjia.com/zufang/CD1892188631053893632.html
独栋·龙湖冠寓 成都科华中路店 火车南站 精装独栋公寓 可短租 拎包入住 套一 1室1厅,3109 元/月,55.00㎡,仅剩1间,https://cd.lianjia.com/apartment/18737.html
整租·中海麓湖公馆 4室2厅 南,4000 元/月,141.00㎡,天府新区-麓湖生态城-中海麓湖公馆,https://cd.lianjia.com/zufang/CD1892423553567948800.html
独栋·华润置地·有巢公寓 三圣乡店 华西二院首月立减 整租无中介 长租特惠 押一付一公寓 开间,1750 元/月,40.00㎡,仅剩1间,https://cd.lianjia.com/apartment/57058.html
整租·广汇雪莲天府 1室1厅 南,2000 元/月,50.00㎡,天府新区-麓湖生态城-广汇雪莲天府,https://cd.lianjia.com/zufang/CD1892235020769165312.html
独栋·成都泊寓 交子荟国际公寓 无中介 折上折 大浴缸套二 2室2厅,15107-17129 元/月,175.00-210.00㎡,仅剩5间,https://cd.lianjia.com/apartment/42609.html
独栋·柚米寓 武青南路店 【特惠限时送2百优惠券】9号线直达金融城高新无中介费押一付一 1室1厅,1398-1475 元/月,26.00-28.00㎡,仅剩2间,https://cd.lianjia.com/apartment/35685.html
整租·蓝润ISC 1室1厅 南,2400 元/月,41.59㎡,天府新区-华阳-蓝润ISC,https://cd.lianjia.com/zufang/CD1892800217170837504.html
整租·广汇御园二期B区 4室1厅 东南,4300 元/月,14305.00㎡,天府新区-麓湖生态城-广汇御园二期B区,https://cd.lianjia.com/zufang/CD1943540971115380736.html
独栋·成都泊寓 锦华店 【学生立减100】 无中介1年起租押一付一 独卫24h安保B 开间,1544-1609 元/月,23.00㎡,仅剩2间,https://cd.lianjia.com/apartment/13653.html
整租·世纪光华 3室1厅 东南,2200 元/月,97.98㎡,温江-花都大道-世纪光华,https://cd.lianjia.com/zufang/CD1943531970436792320.html
整租·秦皇帝锦锦玥 3室2厅 东南,3000 元/月,118.46㎡,天府新区-麓湖生态城-秦皇帝锦锦玥,https://cd.lianjia.com/zufang/CD1943538244448681984.html
整租·观城 1室1厅 东,2100 元/月,50.13㎡,成华-万象城-观城,https://cd.lianjia.com/zufang/CD1943537295302852608.html
独栋·龙湖冠寓 成都大丰店 大落地窗 实体墙隔音好 无中介 汇融广场、龙湖锦宸、保利 开间,1370-1472 元/月,8间在租,32.00-36.00㎡,https://cd.lianjia.com/apartment/18727.html
整租·东方丽苑 3室2厅 东,2300 元/月,89.34㎡,成华-龙潭寺-东方丽苑,https://cd.lianjia.com/zufang/CD1943532774426148864.html
整租·万达华府 3室2厅 北,3500 元/月,98.40㎡,天府新区-麓湖生态城-万达华府,https://cd.lianjia.com/zufang/CD1943539013994414080.html
整租·万科玖西堂 4室2厅 西南,3800 元/月,142.00㎡,郫都-犀浦-万科玖西堂,https://cd.lianjia.com/zufang/CD1943532506284294144.html
独栋·龙湖冠寓 成都金楠天街店 国庆特惠一个月起武侯区晋阳小学暖心陪读好房可做饭！无中介！ 1室1厅,2764 元/月,50.00㎡,仅剩1间,https://cd.lianjia.com/apartment/18715.html
整租·韩国城二期 1室1厅 南/北,1500 元/月,42.52㎡,双流-航空港-韩国城二期,https://cd.lianjia.com/zufang/CD1943534582947119104.html
独栋·龙湖冠寓 成都南三环店 十月特惠 1个月起 金融城长租更优惠地铁火车南站 金融城 开间,2380-2480 元/月,44.69㎡,仅剩2间,https://cd.lianjia.com/apartment/18747.html
整租·怡合花苑 2室2厅 东,1100 元/月,107.27㎡,龙泉驿-龙泉驿城区-怡合花苑,https://cd.lianjia.com/zufang/CD1943546549741027328.html
整租·凯德世纪名邸 3室2厅 南,1500 元/月,91.90㎡,高新-大源-凯德世纪名邸,https://cd.lianjia.com/zufang/CD1943543874437775360.html
整租·曦城 1室1厅 西北,1900 元/月,49.75㎡,金牛-花牌坊-曦城,https://cd.lianjia.com/zufang/CD1943545754882670592.html
独栋·柚米寓 武侯大道店 国庆提前订特惠，精选红牌楼， 外双楠 武侯大道长租长租特惠 1室1厅,1628-1700 元/月,31.00-58.00㎡,仅剩2间,https://cd.lianjia.com/apartment/35689.html
独栋·魔方公寓 新和领航二店 长租特惠！套一loft 可做饭 近三元石羊站 支持月付 1室2厅,1820 元/月,65.00㎡,仅剩1间,https://cd.lianjia.com/apartment/36154.html
整租·毕加索小屋 1室0厅 东南,1750 元/月,31.10㎡,青羊-人民公园-毕加索小屋,https://cd.lianjia.com/zufang/CD1943555800165253120.html
独栋·龙湖冠寓 成都武侯新城店 国庆特惠套一 武青南路 吾悦广场可短租带阳台 随时免费看房 开间,1626-1686 元/月,36.00-45.00㎡,仅剩3间,https://cd.lianjia.com/apartment/25383.html
独栋·龙湖冠寓 成都南三环店 成都银行培训 高新一号线 茂业中心 金融城 in99 开间,2365-2465 元/月,38.73㎡,仅剩2间,https://cd.lianjia.com/apartment/18747.html
整租·空港晶座 3室2厅 跃层 南,3400 元/月,123.93㎡,双流-航空港-空港晶座,https://cd.lianjia.com/zufang/CD1943546490983022592.html
整租·绿地之窗 1室1厅 南,3000 元/月,54.68㎡,高新-大源-绿地之窗,https://cd.lianjia.com/zufang/CD1943546118830817280.html
整租·蓝光圣菲TOWN城 3室2厅 东,2200 元/月,86.38㎡,双流-航空港-蓝光圣菲TOWN城,https://cd.lianjia.com/zufang/CD1943582937832226816.html
整租·华润时光里 1室0厅 东/东南,1650 元/月,37.98㎡,高新-远大-华润时光里,https://cd.lianjia.com/zufang/CD1943578110796496896.html
整租·炬星柠檬城 2室1厅 南,2000 元/月,76.38㎡,龙泉驿-洪河-炬星柠檬城,https://cd.lianjia.com/zufang/CD1943577826166833152.html
整租·天来汇景 4室2厅 西北,2700 元/月,110.00㎡,温江-光华大道沿线-天来汇景,https://cd.lianjia.com/zufang/CD1943580733054386176.html
整租·恒大名城 2室1厅 东南/南,2350 元/月,76.97㎡,温江-温江大学城-恒大名城,https://cd.lianjia.com/zufang/CD1943583934503714816.html
整租·汇景樱桃季 1室1厅 东,2100 元/月,57.79㎡,武侯-外双楠-汇景樱桃季,https://cd.lianjia.com/zufang/CD1943582974867931136.html
整租·龙湖上城天街广场 1室1厅 东南,3180 元/月,47.00㎡,金牛-花牌坊-龙湖上城天街广场,https://cd.lianjia.com/zufang/CD1943582463657771008.html
独栋·柚米寓 武侯店 精选好房、武侯大道地铁旁，免租券限时放送，外双楠，红牌楼 1室1厅,1628-1700 元/月,31.00㎡,仅剩2间,https://cd.lianjia.com/apartment/36289.html
整租·龙泽花园 3室1厅 北,1900 元/月,98.49㎡,双流-蛟龙港-龙泽花园,https://cd.lianjia.com/zufang/CD1947522033482989568.html
独栋·成都融寓 融寓浣花店 双楠 超大户型 月付 特惠房 1室1厅,2070-2306 元/月,30.00-38.00㎡,仅剩5间,https://cd.lianjia.com/apartment/42357.html
整租·首创爱这城一二期 2室1厅 东,2900 元/月,104.90㎡,成华-建设路-首创爱这城一二期,https://cd.lianjia.com/zufang/CD1947516889659867136.html
独栋·魔方公寓 新和领航二店 到店看房有礼！老带新再享折上折可做饭 近三元地铁站无中介费 1室1厅,1550 元/月,45.00㎡,仅剩1间,https://cd.lianjia.com/apartment/36154.html
整租·花样年家天下 3室2厅 西南,3000 元/月,98.99㎡,双流-警院-花样年家天下,https://cd.lianjia.com/zufang/CD1947515977742680064.html
整租·华润二十四城二期 2室3厅 东南,3200 元/月,65.30㎡,成华-万象城-华润二十四城二期,https://cd.lianjia.com/zufang/CD1947516044465668096.html
独栋·幸福居 永乐苑店 无中介北欧风套一可月付 开间,1799 元/月,38.00㎡,仅剩1间,https://cd.lianjia.com/apartment/44330.html
整租·众合西景 3室1厅 南,2700 元/月,104.93㎡,武侯-外双楠-众合西景,https://cd.lianjia.com/zufang/CD1947519566686978048.html
整租·华宇旭辉锦绣花城 4室2厅 南,3200 元/月,118.44㎡,成华-龙潭寺-华宇旭辉锦绣花城,https://cd.lianjia.com/zufang/CD1947519828445102080.html
整租·成华奥园广场三期 2室2厅 东南,2400 元/月,54.75㎡,成华-万年场-成华奥园广场三期,https://cd.lianjia.com/zufang/CD1947519740847063040.html
整租·中铁卓越时代城 3室1厅 东南,3200 元/月,88.42㎡,天府新区-麓山-中铁卓越时代城,https://cd.lianjia.com/zufang/CD1947518206771986432.html
整租·电建地产美立方 3室1厅 西南/西,1900 元/月,74.00㎡,成华-理工大-电建地产美立方,https://cd.lianjia.com/zufang/CD1947520962614263808.html
独栋·成都泊寓 蜀汉路店 【预约看房立减200元】长短租 独栋直租/地铁口 月付 开间,1628 元/月,21.00㎡,仅剩2间,https://cd.lianjia.com/apartment/41795.html
整租·鸿阁一号 3室1厅 北,3120 元/月,116.89㎡,高新-广都-鸿阁一号,https://cd.lianjia.com/zufang/CD1947520838290898944.html
独栋·柚米寓 人民北路店 金牛万达 龙湖天街 旁人民北路站直达市三院 桐梓林 开间,1460-1600 元/月,35.00㎡,仅剩2间,https://cd.lianjia.com/apartment/35686.html
整租·一品CG 1室0厅 南,1700 元/月,35.54㎡,高新-大源-一品CG,https://cd.lianjia.com/zufang/CD1947530017726529536.html
独栋·柚米寓 柚米寓金楠天街店 一个月可租 金楠天街 龙爪堰 外双楠红牌楼附近 1室1厅,1608-1785 元/月,35.00㎡,仅剩2间,https://cd.lianjia.com/apartment/35691.html
整租·招商雍华府二期 3室2厅 南,3100 元/月,99.32㎡,成华-驷马桥-招商雍华府二期,https://cd.lianjia.com/zufang/CD1947535181137051648.html
独栋·柚米寓 柚米寓金楠天街店 一个月可租 享到店礼 金楠天街 无中介 公寓直租 可短租 1室1厅,1608-1725 元/月,30.00㎡,仅剩2间,https://cd.lianjia.com/apartment/35691.html
独栋·柚米寓 武侯大道店 【优选】7号线直达孵化园，火车南站 无中介费 直租押一付一 1室1厅,1628-1700 元/月,31.00㎡,仅剩2间,https://cd.lianjia.com/apartment/35689.html
整租·中铁城温江阅湖和庭 3室1厅 东/东南,1550 元/月,95.85㎡,温江-温江大学城-中铁城温江阅湖和庭,https://cd.lianjia.com/zufang/CD1947547938561458176.html
独栋·成都融寓 融寓浣花店 少陵路 伊藤附近 可月付 轻氧一居 特价 1室1厅,2086 元/月,38.00㎡,仅剩4间,https://cd.lianjia.com/apartment/42357.html
整租·龙湖上城天街广场 3室2厅 东南,5300 元/月,106.78㎡,金牛-花牌坊-龙湖上城天街广场,https://cd.lianjia.com/zufang/CD1947545106764529664.html
整租·清凤时代城 3室2厅 南,3900 元/月,99.50㎡,高新-大源-清凤时代城,https://cd.lianjia.com/zufang/CD1947543582516707328.html
整租·龙湖上城天街广场 3室1厅 南,5200 元/月,94.55㎡,金牛-花牌坊-龙湖上城天街广场,https://cd.lianjia.com/zufang/CD1947544086877569024.html
整租·亿城国际 1室0厅 西,1900 元/月,38.00㎡,双流-华府-亿城国际,https://cd.lianjia.com/zufang/CD1947536790906732544.html
整租·龙城高新天地 1室1厅 东南,1200 元/月,38.48㎡,高新西-高新西-龙城高新天地,https://cd.lianjia.com/zufang/CD1947538652376596480.html
独栋·成都泊寓 交子荟国际公寓 金融城 单间差旅 无中介 押一付一 开间,5178-5599 元/月,64.00-67.04㎡,仅剩3间,https://cd.lianjia.com/apartment/42609.html
独栋·龙湖冠寓 成都赞城店 迎宾大道蜀西路 短租装修过度首选！一个月起 国庆提前定优惠 开间,1745-1776 元/月,38.00㎡,仅剩2间,https://cd.lianjia.com/apartment/18717.html
整租·光华馨地 2室2厅 南,2600 元/月,80.23㎡,青羊-西南财大-光华馨地,https://cd.lianjia.com/zufang/CD1947536551541997568.html
整租·蓝光公园锦汇 3室2厅 东南,4000 元/月,131.00㎡,青白江-青白江-蓝光公园锦汇,https://cd.lianjia.com/zufang/CD1891824342455549952.html
合租·欣民苑 4居室,880 元/月,金牛-一品天下-欣民苑,精选,https://cd.lianjia.com/zufang/CD1946154937595461632.html
整租·锦城汉府 3室2厅 南,2400 元/月,134.67㎡,高新-中和-锦城汉府,https://cd.lianjia.com/zufang/CD1891801157228036096.html
整租·中粮观澜祥云 4室2厅 东南,3060 元/月,143.00㎡,天府新区-锦江生态带-中粮观澜祥云,https://cd.lianjia.com/zufang/CD1891816595311820800.html
合租·深越花园 5居室 南卧,1330 元/月,武侯-红牌楼-深越花园,精选,https://cd.lianjia.com/zufang/CD1946155181435518976.html
合租·首创国际城一期 3居室,900 元/月,成华-成渝立交-首创国际城一期,精选,https://cd.lianjia.com/zufang/CD1946165818517618688.html
整租·绿城·凤栖鹭鸣 4室2厅 南,8699 元/月,锦江-琉璃场-绿城·凤栖鹭鸣,精选,https://cd.lianjia.com/zufang/CD1946408692177960960.html
整租·德商花样年碧云天玺 4室2厅 南,4000 元/月,170.00㎡,天府新区-麓山-德商花样年碧云天玺,https://cd.lianjia.com/zufang/CD1891805400475369472.html
合租·富丽东方 4居室,750 元/月,成华-成渝立交-富丽东方,精选,https://cd.lianjia.com/zufang/CD1946497853568319488.html
整租·桐梓林壹号 2室1厅 南,5000 元/月,87.71㎡,高新-城南宜家-桐梓林壹号,https://cd.lianjia.com/zufang/CD1892088885383528448.html
合租·香山长岛 4居室,850 元/月,成华-万年场-香山长岛,精选,https://cd.lianjia.com/zufang/CD1946504676144840704.html
整租·旭辉江山和鸣 4室2厅 南,6000 元/月,143.44㎡,金牛-驷马桥-旭辉江山和鸣,https://cd.lianjia.com/zufang/CD1892081147534376960.html
合租·招商雍华府二期 4居室,1000 元/月,成华-驷马桥-招商雍华府二期,精选,https://cd.lianjia.com/zufang/CD1946511638966304768.html
整租·东湖胜景一期 3室2厅 东,1200 元/月,113.68㎡,简阳-河东新区-东湖胜景一期,https://cd.lianjia.com/zufang/CD1892134391166009344.html
合租·首信首御 5居室 南卧,1310 元/月,武侯-新双楠-首信首御,精选,https://cd.lianjia.com/zufang/CD1949397439555305472.html
整租·林语台 3室1厅 东南,600 元/月,95.62㎡,崇州-羊马-林语台,https://cd.lianjia.com/zufang/CD1892115463685537792.html
整租·怡丰新城 4室2厅 南,4800 元/月,176.73㎡,高新-中德-怡丰新城,https://cd.lianjia.com/zufang/CD1892110606434041856.html
整租·花样年家天下 2室1厅 南,2400 元/月,双流-警院-花样年家天下,精选,https://cd.lianjia.com/zufang/CD1949420121290178560.html
整租·大源国际中心 2室2厅 南,5500 元/月,81.38㎡,高新-大源-大源国际中心,https://cd.lianjia.com/zufang/CD1892119945454551040.html
合租·翡翠海湾 4居室 北卧,1430 元/月,15.51㎡,金牛-国宾-翡翠海湾,https://cd.lianjia.com/zufang/CD1946287741092233216.html
整租·光华杏林 3室1厅 南,3000 元/月,120.62㎡,青羊-外光华-光华杏林,https://cd.lianjia.com/zufang/CD1892118204478652416.html
整租·中海海科大厦 3室1厅 南/西南,3200 元/月,109.55㎡,高新西-中海国际-中海海科大厦,https://cd.lianjia.com/zufang/CD1892090825978937344.html
合租·人和逸景 3居室 东北卧,1190 元/月,19.14㎡,金牛-抚琴小区-人和逸景,https://cd.lianjia.com/zufang/CD1949383305522577408.html
合租·朗基天香 5居室 南卧,1150 元/月,18.00㎡,高新-大源-朗基天香,https://cd.lianjia.com/zufang/CD1951236806053724160.html
整租·汇锦广场 1室1厅 南,8000 元/月,89.09㎡,高新-大源-汇锦广场,https://cd.lianjia.com/zufang/CD1892145791519162368.html
整租·葛洲坝紫郡兰园 3室1厅 南,2900 元/月,92.04㎡,双流-航空港-葛洲坝紫郡兰园,https://cd.lianjia.com/zufang/CD1892151305690939392.html
整租·东景家园 2室1厅 东南,1800 元/月,73.93㎡,锦江-三圣乡-东景家园,https://cd.lianjia.com/zufang/CD1892149186300739584.html
整租·富力桃园A区 4室2厅 东南,2100 元/月,128.28㎡,新都-毗河-富力桃园A区,https://cd.lianjia.com/zufang/CD1892154061382221824.html
整租·广汇雪莲天府 1室1厅 南,2000 元/月,50.00㎡,天府新区-麓湖生态城-广汇雪莲天府,https://cd.lianjia.com/zufang/CD1892235380430733312.html
合租·仁和春天国际花园 5居室 南卧,1550 元/月,35.00㎡,高新-金融城-仁和春天国际花园,https://cd.lianjia.com/zufang/CD1951247966186504192.html
整租·建发第五大道 1室1厅 西南,1450 元/月,45.06㎡,天府新区-麓山-建发第五大道,https://cd.lianjia.com/zufang/CD1942145852080390144.html
独栋·龙湖冠寓 新川之心店 秋招实习！1个月起 月付可租OPPO旁短租差旅 0中介可开票 开间,1589 元/月,28.00㎡,仅剩2间,https://cd.lianjia.com/apartment/50300.html
整租·炎华置信花千集 1室1厅 南,3000 元/月,40.00㎡,金牛-金牛万达-炎华置信花千集,https://cd.lianjia.com/zufang/CD1942188798565679104.html
整租·南湖国际社区 3室2厅 东/南,3500 元/月,129.02㎡,天府新区-南湖-南湖国际社区,https://cd.lianjia.com/zufang/CD1942188360210579456.html
独栋·龙湖冠寓 成都丽都店 国庆特惠套一可短租 红牌楼 大悦城 无中介押一付一 1室1厅,2040 元/月,45.00㎡,仅剩1间,https://cd.lianjia.com/apartment/18718.html
合租·中德英伦世邦K区 4居室 东卧,900 元/月,89.14㎡,高新-广都-中德英伦世邦K区,https://cd.lianjia.com/zufang/CD1942187729529864192.html
独栋·房百万公寓 梁家巷店 市中心 金牛万达商圈 地铁口整租公寓 押一付一无中介 开间,1266 元/月,18.00㎡,仅剩1间,https://cd.lianjia.com/apartment/54437.html
独栋·图鸟驿舍 一品CG店 温馨阳光房 1室1厅,1850 元/月,40.00㎡,仅剩1间,https://cd.lianjia.com/apartment/26678.html
独栋·龙湖冠寓 龙湖冠寓西南交大犀浦店 长租首访立减500，可免费全国换房，国庆特惠拎包入住 无中介 开间,1135 元/月,20.00-26.00㎡,仅剩5间,https://cd.lianjia.com/apartment/50965.html
整租·金地天府城 2室2厅 东南,2600 元/月,79.51㎡,高新-广都-金地天府城,https://cd.lianjia.com/zufang/CD1942186638880800768.html
整租·新希望D10天府 2室1厅 东南,4000 元/月,62.00㎡,锦江-九眼桥-新希望D10天府,https://cd.lianjia.com/zufang/CD1942190460042739712.html
独栋·龙湖冠寓 龙湖冠寓西南交大犀浦店 到访立减500 仅需1k+可拎包入住 24小时安保 押一付一 开间,1135 元/月,20.00㎡,仅剩4间,https://cd.lianjia.com/apartment/50965.html
整租·鸿阁一号 3室2厅 东南,3300 元/月,115.81㎡,高新-广都-鸿阁一号,https://cd.lianjia.com/zufang/CD1942191304490352640.html
整租·恒大珺临阁 1室0厅 南,2800 元/月,47.20㎡,高新-大源-恒大珺临阁,https://cd.lianjia.com/zufang/CD1942189725217456128.html
整租·南湖国际社区 4室2厅 南/北,4200 元/月,142.38㎡,天府新区-南湖-南湖国际社区,https://cd.lianjia.com/zufang/CD1942192350793039872.html
整租·华润时光里 1室1厅 东南,1600 元/月,29.75㎡,高新-远大-华润时光里,https://cd.lianjia.com/zufang/CD1942191713174945792.html
整租·维港 2室2厅 东南,3400 元/月,82.87㎡,武侯-丽都-维港,https://cd.lianjia.com/zufang/CD1942194979052978176.html
整租·慕和南道 3室1厅 南,3100 元/月,96.89㎡,天府新区-华阳-慕和南道,https://cd.lianjia.com/zufang/CD1942193409485701120.html
独栋·龙湖冠寓 龙湖冠寓西南交大犀浦店 1个月起租 国庆限时特惠 拎包入住 配套商超齐全 开间,1135 元/月,20.00㎡,仅剩4间,https://cd.lianjia.com/apartment/50965.html
整租·文星花园 3室1厅 南/西南,2900 元/月,134.91㎡,双流-航空港-文星花园,https://cd.lianjia.com/zufang/CD1942173339015446528.html
独栋·龙湖冠寓 龙湖冠寓西南交大犀浦店 国庆特价房长租立减500限时折扣 可月付 拎包入住 开间,1196 元/月,20.00-26.00㎡,仅剩4间,https://cd.lianjia.com/apartment/50965.html
整租·保利中心 1室1厅 西,11000 元/月,81.80㎡,武侯-棕北-保利中心,https://cd.lianjia.com/zufang/CD1942173914939523072.html
整租·保利中心 1室1厅 西,11000 元/月,80.43㎡,武侯-棕北-保利中心,https://cd.lianjia.com/zufang/CD1942174220448432128.html
整租·中铁建西派国樾2号地（三期、四期） 4室2厅 南,7000 元/月,174.50㎡,双流-华府-中铁建西派国樾2号地（三期、四期）,https://cd.lianjia.com/zufang/CD1942174458689093632.html
整租·雅居乐锦城 3室2厅 南,1800 元/月,109.74㎡,新津-五津-雅居乐锦城,https://cd.lianjia.com/zufang/CD1942174516536934400.html
整租·蓝光凯丽美域 3室2厅 东南,3500 元/月,101.93㎡,青羊-金沙-蓝光凯丽美域,https://cd.lianjia.com/zufang/CD1942175100258222080.html
独栋·龙湖冠寓 成都丽都店 月租套一近华西 出差优选，可开票，可短租，无中介费 开间,2060 元/月,35.00㎡,仅剩1间,https://cd.lianjia.com/apartment/18718.html
整租·佳州星城 2室1厅 东南/南,3000 元/月,77.17㎡,成华-建设路-佳州星城,https://cd.lianjia.com/zufang/CD1942175989320646656.html
整租·缤纷假日 1室0厅 东南,2400 元/月,51.60㎡,青羊-太升路-缤纷假日,https://cd.lianjia.com/zufang/CD1942176014427750400.html
整租·恒大珺临阁 1室0厅 南,3200 元/月,47.24㎡,高新-大源-恒大珺临阁,https://cd.lianjia.com/zufang/CD1942182548666843136.html
整租·麦田国际社区 3室2厅 南,2100 元/月,86.16㎡,新都-新都城区-麦田国际社区,https://cd.lianjia.com/zufang/CD1946082102583754752.html
整租·翠朗园 3室2厅 跃层 南,1800 元/月,80.31㎡,都江堰-青城山-翠朗园,https://cd.lianjia.com/zufang/CD1946085812403699712.html
合租·金牛花园 4居室,550 元/月,金牛-高家庄-金牛花园,精选,https://cd.lianjia.com/zufang/CD1954382020649943040.html
合租·青房尚瑞天韵 3居室,780 元/月,金牛-高家庄-青房尚瑞天韵,精选,https://cd.lianjia.com/zufang/CD1955193913673252864.html
整租·仁和春天国际广场 1室2厅 西,5000 元/月,68.10㎡,高新-金融城-仁和春天国际广场,https://cd.lianjia.com/zufang/CD1946075136931135488.html
合租·西城天下 3居室 东南卧,820 元/月,金牛-茶店子-西城天下,精选,https://cd.lianjia.com/zufang/CD2569394027573288960.html
合租·锦秀民居 4居室 南/北卧,760 元/月,青羊-府南新区-锦秀民居,精选,https://cd.lianjia.com/zufang/CD1951126664914141184.html
独栋·成都泊寓 泊寓人民北路旗舰店 【长租秒杀最高立减1000元】9个月可享 月付品质公寓BD 开间,1297-1527 元/月,18.00-22.00㎡,仅剩2间,https://cd.lianjia.com/apartment/39814.html
整租·融创香璟台西苑四期 3室2厅 南,3500 元/月,114.99㎡,高新-中德-融创香璟台西苑四期,https://cd.lianjia.com/zufang/CD1946070531883139072.html
独栋·幸福居 恒大曹家巷广场店 春熙路339 套一 3号线红星桥地铁口 无中介可押一付一 1室1厅,2010 元/月,40.00㎡,仅剩1间,https://cd.lianjia.com/apartment/48154.html
整租·川化三村 2室2厅 西南,900 元/月,77.26㎡,青白江-青白江-川化三村,https://cd.lianjia.com/zufang/CD1946071602256936960.html
独栋·幸福居 恒大曹家巷广场店 奶油风 红星桥 339 春熙路 精装修套一独门独户版 1室1厅,2110 元/月,35.00㎡,仅剩1间,https://cd.lianjia.com/apartment/48154.html
合租·蓝光凯丽美域 4居室 东卧,870 元/月,青羊-金沙-蓝光凯丽美域,精选,https://cd.lianjia.com/zufang/CD1955214671933865984.html
整租·乐活公社 1室1厅 东,2000 元/月,44.31㎡,高新-远大-乐活公社,https://cd.lianjia.com/zufang/CD1946070697981771776.html
整租·龙湖翠微清波B区 3室2厅 西,3200 元/月,141.57㎡,青羊-外金沙-龙湖翠微清波B区,https://cd.lianjia.com/zufang/CD1946073066492657664.html
合租·沙河源上金府 4居室 北卧,900 元/月,金牛-五块石-沙河源上金府,精选,https://cd.lianjia.com/zufang/CD1821415117447757824.html
整租·源上湾映江南 2室1厅 东北,1530 元/月,48.00㎡,新都-新都城区-源上湾映江南,https://cd.lianjia.com/zufang/CD1946072941435289600.html
独栋·FUNX青年社区 天目中心店 实图实价 可月付 地铁口 温馨公寓 1室1厅,1899 元/月,40.00㎡,仅剩1间,https://cd.lianjia.com/apartment/63400.html
整租·海伦天麓 1室1厅 南,1800 元/月,33.00㎡,天府新区-麓山-海伦天麓,https://cd.lianjia.com/zufang/CD1946073258327539712.html
整租·凯德风尚 2室1厅 东/西,2400 元/月,84.77㎡,青羊-外光华-凯德风尚,https://cd.lianjia.com/zufang/CD1946073385536585728.html
合租·锦秀民居 4居室 南卧,840 元/月,15.00㎡,青羊-府南新区-锦秀民居,https://cd.lianjia.com/zufang/CD1954385327447605248.html
整租·保利公园198丁香郡 3室2厅 南,1200 元/月,106.91㎡,新都-保利公园-保利公园198丁香郡,https://cd.lianjia.com/zufang/CD1946090415753003008.html
整租·融创香璟台东苑二期 4室2厅 南/北,4000 元/月,148.90㎡,高新-中德-融创香璟台东苑二期,https://cd.lianjia.com/zufang/CD1946101415369768960.html
合租·富临大厦 4居室 南卧,850 元/月,15.00㎡,成华-猛追湾-富临大厦,https://cd.lianjia.com/zufang/CD1943646943871762432.html
整租·春天大道 4室1厅 东南/西北,3200 元/月,155.97㎡,温江-光华大道沿线-春天大道,https://cd.lianjia.com/zufang/CD1946090060495454208.html
整租·九如村30号 2室1厅 东,2000 元/月,62.68㎡,武侯-华西-九如村30号,https://cd.lianjia.com/zufang/CD1946094560656490496.html
整租·南阳锦城 2室2厅 东南,2600 元/月,81.00㎡,天府新区-南湖-南阳锦城,https://cd.lianjia.com/zufang/CD1946087656353955840.html
整租·花样年华四期 1室1厅 南/西南,1700 元/月,42.54㎡,武侯-红牌楼-花样年华四期,https://cd.lianjia.com/zufang/CD1946106462916837376.html
整租·合能耀之城 2室1厅 南,3000 元/月,62.77㎡,成华-SM广场-合能耀之城,https://cd.lianjia.com/zufang/CD1946105102553055232.html
整租·锦龙云府 3室1厅 东,2800 元/月,79.74㎡,高新-广都-锦龙云府,https://cd.lianjia.com/zufang/CD1946109926325616640.html
